unwind_1000ms_ticks,unwind_1000ms_se_ticks,unwind_1000ms_t,unwind_1000ms_passive_exit_frac,unwind_5000ms_ticks,unwind_5000ms_se_ticks,unwind_5000ms_t,unwind_5000ms_passive_exit_frac,horizon,model,gate_quantile,queue_ahead_fraction,maker_rebate_per_unit,n_fills,n_days,fills_per_day,markout_ticks,markout_after_crossing_out_ticks,se_ticks,t_stat,below_min_fills,breakeven_rebate_per_unit,breakeven_rebate_ticks
-0.9817323070771674,0.0416980393546285,-23.543848158611194,0.1958216713314674,-0.6609428114377011,0.10004955631914207,-6.606154347445573,0.5369926014797041,ms1000,M5_full,0.7,1.0,0.0025,10004,8,1250.5,-0.023440623750495444,-1.2455017992802895,0.03378813328632487,-0.693753145575006,False,0.0027344062375049545,0.27344062375049544
-0.9219412235105942,0.04211541224605934,-21.8908274748482,0.1958216713314674,-0.5840931813637159,0.10055787789347542,-5.808527323761415,0.5369926014797041,ms1000,M5_full,0.7,1.0,0.003,10004,8,1250.5,0.026559376249504555,-1.1955017992802894,0.03378813328632487,0.786056335946028,False,0.0027344062375049545,0.27344062375049544
-0.7575898030127445,0.05608525871814528,-13.507823986691198,0.6700546267174309,-0.4722553304198072,0.05912163282816235,-7.987860074711101,0.9681830221162759,ms1000,M5_full,0.9,0.0,0.0,30205,8,3775.625,-0.2144843568945544,-1.5209733487833152,0.05874076964518844,-3.651371239942941,False,0.002144843568945544,0.2144843568945544
-0.5905843403410014,0.05637838568114386,-10.475368054721127,0.6700546267174309,-0.2754370282081795,0.05920580279325086,-4.652196494489182,0.9681830221162759,ms1000,M5_full,0.9,0.0,0.001,30205,8,3775.625,-0.11448435689455438,-1.4209733487833154,0.05874076964518844,-1.9489761129463172,False,0.002144843568945544,0.2144843568945544
-0.4235788776692582,0.05669515371480008,-7.471165521484148,0.6700546267174309,-0.07861872599655192,0.05929392788058249,-1.325915297007974,0.9681830221162759,ms1000,M5_full,0.9,0.0,0.002,30205,8,3775.625,-0.014484356894554386,-1.3209733487833153,0.05874076964518844,-0.24658098594969338,False,0.002144843568945544,0.2144843568945544
-0.34007614633338673,0.05686228081678786,-5.980698302080482,0.6700546267174309,0.019790425109261878,0.059339468119337296,0.3335120070416111,0.9681830221162759,ms1000,M5_full,0.9,0.0,0.0025,30205,8,3775.625,0.03551564310544562,-1.2709733487833152,0.05874076964518844,0.6046165775486185,False,0.002144843568945544,0.2144843568945544
-0.2565734149975151,0.05703516891953852,-4.498512406607792,0.6700546267174309,0.11819957621507567,0.05938599048269938,1.9903612830960553,0.9681830221162759,ms1000,M5_full,0.9,0.0,0.003,30205,8,3775.625,0.08551564310544561,-1.2209733487833152,0.05874076964518844,1.4558141410469305,False,0.002144843568945544,0.2144843568945544
-1.0337027728564976,0.0662221498647088,-15.609622686190983,0.5953195171191957,-0.7378852810285146,0.06677664786099154,-11.050049750394257,0.9402505356848525,ms1000,M5_full,0.9,0.25,0.0,24271,8,3033.875,-0.32858143463392575,-1.6431955832062983,0.06601439921112923,-4.97742066216564,False,0.003285814346339258,0.32858143463392575
-0.8741708211445781,0.06687758332992697,-13.071208282632375,0.5953195171191957,-0.5438602274600294,0.06700526140725416,-8.116679437372506,0.9402505356848525,ms1000,M5_full,0.9,0.25,0.001,24271,8,3033.875,-0.22858143463392577,-1.5431955832062982,0.06601439921112923,-3.462599635313953,False,0.003285814346339258,0.32858143463392575
-0.7146388694326585,0.06756400183222255,-10.577213457652737,0.5953195171191957,-0.349835173891544,0.06724043598930987,-5.2027499337922505,0.9402505356848525,ms1000,M5_full,0.9,0.25,0.002,24271,8,3033.875,-0.12858143463392577,-1.4431955832062981,0.06601439921112923,-1.9477786084622657,False,0.003285814346339258,0.32858143463392575
-0.6348728935766987,0.0679185385511268,-9.347564113129256,0.5953195171191957,-0.25282264710730146,0.06736046226885914,-3.7532795736792592,0.9402505356848525,ms1000,M5_full,0.9,0.25,0.0025,24271,8,3033.875,-0.07858143463392578,-1.393195583206298,0.06601439921112923,-1.190368095036422,False,0.003285814346339258,0.32858143463392575
-0.555106917720739,0.06828047090716123,-8.129805057664292,0.5953195171191957,-0.15581012032305885,0.06748210301172387,-2.308910264636973,0.9402505356848525,ms1000,M5_full,0.9,0.25,0.003,24271,8,3033.875,-0.028581434633925772,-1.3431955832062983,0.06601439921112923,-0.43295758161057823,False,0.003285814346339258,0.32858143463392575
-1.153662420382168,0.06591842915080888,-17.501363962160063,0.528015525477707,-0.8236348250286242,0.06814258916244297,-12.086931758128344,0.9063666683259495,ms1000,M5_full,0.9,0.5,0.0,20096,8,2512.0,-0.37492535828025375,-1.69158041401274,0.06624302466068326,-5.6598466057480685,False,0.0037492535828025377,0.37492535828025375
-1.0008608678343973,0.0663281255072072,-15.089539470335913,0.528015525477707,-0.6329981581960294,0.06841040083079691,-9.25295204396854,0.9063666683259495,ms1000,M5_full,0.9,0.5,0.001,20096,8,2512.0,-0.2749253582802538,-1.5915804140127399,0.06624302466068326,-4.150253701253895,False,0.0037492535828025377,0.37492535828025375
-0.8480593152866266,0.06676132140462493,-12.702853949620549,0.528015525477707,-0.4423614913634344,0.06868736778863826,-6.4402160922027125,0.9063666683259495,ms1000,M5_full,0.9,0.5,0.002,20096,8,2512.0,-0.17492535828025377,-1.4915804140127398,0.06624302466068326,-2.6406607967597218,False,0.0037492535828025377,0.37492535828025375
-0.7716585390127412,0.06698659017623115,-11.519597235545643,0.528015525477707,-0.34704315794713697,0.0688292501057476,-5.0420883187590775,0.9063666683259495,ms1000,M5_full,0.9,0.5,0.0025,20096,8,2512.0,-0.12492535828025376,-1.4415804140127397,0.06624302466068326,-1.8858643445126353,False,0.0037492535828025377,0.37492535828025375
-0.6952577627388559,0.06721756250330421,-10.343394447019394,0.528015525477707,-0.2517248245308394,0.06897337974512764,-3.6495938789866464,0.9063666683259495,ms1000,M5_full,0.9,0.5,0.003,20096,8,2512.0,-0.07492535828025376,-1.39158041401274,0.06624302466068326,-1.1310678922655484,False,0.0037492535828025377,0.37492535828025375
-1.2017876489707457,0.10092921955338784,-11.907232160207524,0.2551462621885157,-0.8106204280682545,0.14920092931466983,-5.433078947910764,0.604714169601734,ms1000,M5_full,0.9,1.0,0.0,3692,8,461.5,-0.2663867822318467,-1.477789815817983,0.11279070918066801,-2.3617794778216057,False,0.002663867822318467,0.2663867822318467
-1.0762730227518942,0.10155267205946272,-10.598175320504591,0.2551462621885157,-0.6501490111080812,0.1502133463451997,-4.328170744655392,0.604714169601734,ms1000,M5_full,0.9,1.0,0.001,3692,8,461.5,-0.16638678223184672,-1.377789815817983,0.11279070918066801,-1.4751816301228196,False,0.002663867822318467,0.2663867822318467
-0.9507583965330426,0.10219462308302409,-9.303409199529368,0.2551462621885157,-0.48967759414790785,0.15126565627231986,-3.2372027214581562,0.604714169601734,ms1000,M5_full,0.9,1.0,0.002,3692,8,461.5,-0.0663867822318467,-1.277789815817983,0.11279070918066801,-0.5885837824240332,False,0.002663867822318467,0.2663867822318467
-0.8880010834236168,0.10252242733971705,-8.661530032654683,0.2551462621885157,-0.4094418856678211,0.15180651305003698,-2.6971299020145785,0.604714169601734,ms1000,M5_full,0.9,1.0,0.0025,3692,8,461.5,-0.016386782231846704,-1.227789815817983,0.11279070918066801,-0.14528485857464005,False,0.002663867822318467,0.2663867822318467
-0.825243770314191,0.10285472625820218,-8.023391829778769,0.2551462621885157,-0.32920617718773443,0.1523570324933483,-2.1607547206730158,0.604714169601734,ms1000,M5_full,0.9,1.0,0.003,3692,8,461.5,0.03361321776815329,-1.177789815817983,0.11279070918066801,0.29801406527475316,False,0.002663867822318467,0.2663867822318467
